No,DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Lat,Long,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
26,2000-0187-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Timis provinces,45.4794391,18.7987422,Snowmelt,,Yes,No,No,536,932,Km2,,,"Lapus, Cavnis, Iza, Viseu, Tisa, Cris, Olt, Mures, Somes, Bega, Crisul Alb, Tirnava Mica, and Timis",2000,4,5,2000,4,25,9,,60000,431,60431,,,,,100000,176946,56.51429056,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2447,""adm1_name"":""Arad""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2454,""adm1_name"":""Brasov""},{""adm1_code"":2458,""adm1_name"":""Caras-severin""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2473,""adm1_name"":""Mures""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2482,""adm1_name"":""Timis""}]",16/09/2005,25/09/2023
27,2000-0380-ROU,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,ROU,Romania,Eastern Europe,Europe,Bucuresti,44.4361414,26.1027202,,,No,No,No,,43,°C,,,,2000,7,,2000,7,,6,100,,,100,,,,,,,56.51429056,"[{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2463,""adm1_name"":""Dolj""}]",01/07/2003,25/09/2023
28,2000-0380-ROU,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,ROU,Romania,Eastern Europe,Europe,Dolj provinces,44.2074024,22.2303795,,,No,No,No,,43,°C,,,,2000,7,,2000,7,,6,100,,,100,,,,,,,56.51429056,"[{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2463,""adm1_name"":""Dolj""}]",01/07/2003,25/09/2023
29,2000-9328-ROU,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ROU,Romania,Eastern Europe,Europe,Dolj,44.21501235,23.66936302,,,No,No,No,,26000,Km2,,,,2000,6,,2000,,,,,,,,,,,,500000,884732,56.51429056,"[{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2453,""adm1_name"":""Braila""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2484,""adm1_name"":""Vaslui""}]",28/02/2006,25/09/2023
30,2000-9328-ROU,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ROU,Romania,Eastern Europe,Europe,Mehedinti,44.6034908,23.05804188,,,No,No,No,,26000,Km2,,,,2000,6,,2000,,,,,,,,,,,,500000,884732,56.51429056,"[{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2453,""adm1_name"":""Braila""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2484,""adm1_name"":""Vaslui""}]",28/02/2006,25/09/2023
31,2000-9328-ROU,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ROU,Romania,Eastern Europe,Europe,Teleorman,44.06848755,25.19104496,,,No,No,No,,26000,Km2,,,,2000,6,,2000,,,,,,,,,,,,500000,884732,56.51429056,"[{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2453,""adm1_name"":""Braila""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2484,""adm1_name"":""Vaslui""}]",28/02/2006,25/09/2023
32,2000-9328-ROU,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ROU,Romania,Eastern Europe,Europe,Olt,44.29232045,24.4663072,,,No,No,No,,26000,Km2,,,,2000,6,,2000,,,,,,,,,,,,500000,884732,56.51429056,"[{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2453,""adm1_name"":""Braila""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2484,""adm1_name"":""Vaslui""}]",28/02/2006,25/09/2023
33,2000-9328-ROU,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ROU,Romania,Eastern Europe,Europe,Constanta,44.1767161,28.6507598,,,No,No,No,,26000,Km2,,,,2000,6,,2000,,,,,,,,,,,,500000,884732,56.51429056,"[{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2453,""adm1_name"":""Braila""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2484,""adm1_name"":""Vaslui""}]",28/02/2006,25/09/2023
34,2000-9328-ROU,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ROU,Romania,Eastern Europe,Europe,Braila,45.2716092,27.9742932,,,No,No,No,,26000,Km2,,,,2000,6,,2000,,,,,,,,,,,,500000,884732,56.51429056,"[{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2453,""adm1_name"":""Braila""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2484,""adm1_name"":""Vaslui""}]",28/02/2006,25/09/2023
35,2000-9328-ROU,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ROU,Romania,Eastern Europe,Europe,Vaslui,46.496847,27.80367515,,,No,No,No,,26000,Km2,,,,2000,6,,2000,,,,,,,,,,,,500000,884732,56.51429056,"[{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2453,""adm1_name"":""Braila""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2484,""adm1_name"":""Vaslui""}]",28/02/2006,25/09/2023
36,2000-9328-ROU,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ROU,Romania,Eastern Europe,Europe,Botosani provinces,47.8443345,25.4246332,,,No,No,No,,26000,Km2,,,,2000,6,,2000,,,,,,,,,,,,500000,884732,56.51429056,"[{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2453,""adm1_name"":""Braila""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2484,""adm1_name"":""Vaslui""}]",28/02/2006,25/09/2023
37,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Bihor,46.99268995,22.19275202,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
38,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Bistrita-Nasaud,47.17725475,24.54115917,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
39,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Maramures,47.6712547,24.1964613,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
40,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Satu-Mare,47.7891763,22.8725598,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
41,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Suceava,47.53265345,25.83459392,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
42,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Harghita,46.6443061,25.62219186,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
43,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Cluj,46.769379,23.5899542,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
44,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Salaj,47.1561868,23.0191923,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
45,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Hunedoara,45.7954947,22.94505593,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
46,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Alba,46.0159362,23.54684966,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
47,2001-0079-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Botosani provinces,47.8443345,25.4246332,Heavy rain,,Yes,No,No,63,124,Km2,,,Somes and Viseu Rivers,2001,3,4,2001,3,17,,,4000,,4000,,,,,15000,25812,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2450,""adm1_name"":""Bihor""},{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""},{""adm1_code"":2452,""adm1_name"":""Botosani""},{""adm1_code"":2459,""adm1_name"":""Cluj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2468,""adm1_name"":""Hunedoara""},{""adm1_code"":2471,""adm1_name"":""Maramures""},{""adm1_code"":2477,""adm1_name"":""Salaj""},{""adm1_code"":2478,""adm1_name"":""Satu Mare""},{""adm1_code"":2480,""adm1_name"":""Suceava""}]",16/09/2005,25/09/2023
48,2001-0288-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Alba,46.0159362,23.54684966,Heavy rain,,No,No,No,,14270,Km2,,,Obnica River,2001,6,19,2001,6,22,7,3,10800,,10803,,,,,120000,206500,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2448,""adm1_name"":""Arges""},{""adm1_code"":2454,""adm1_name"":""Brasov""},{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2456,""adm1_name"":""Buzau""},{""adm1_code"":2457,""adm1_name"":""Calarasi""},{""adm1_code"":2461,""adm1_name"":""Covasna""},{""adm1_code"":2462,""adm1_name"":""Dimbovita""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2465,""adm1_name"":""Giurgiu""},{""adm1_code"":2466,""adm1_name"":""Gorj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2469,""adm1_name"":""Ialomita""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2473,""adm1_name"":""Mures""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2476,""adm1_name"":""Prahova""},{""adm1_code"":2479,""adm1_name"":""Sibiu""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2485,""adm1_name"":""Vilcea""}]",19/09/2005,25/09/2023
49,2001-0288-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Arges,44.9939764,24.84886852,Heavy rain,,No,No,No,,14270,Km2,,,Obnica River,2001,6,19,2001,6,22,7,3,10800,,10803,,,,,120000,206500,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2448,""adm1_name"":""Arges""},{""adm1_code"":2454,""adm1_name"":""Brasov""},{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2456,""adm1_name"":""Buzau""},{""adm1_code"":2457,""adm1_name"":""Calarasi""},{""adm1_code"":2461,""adm1_name"":""Covasna""},{""adm1_code"":2462,""adm1_name"":""Dimbovita""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2465,""adm1_name"":""Giurgiu""},{""adm1_code"":2466,""adm1_name"":""Gorj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2469,""adm1_name"":""Ialomita""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2473,""adm1_name"":""Mures""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2476,""adm1_name"":""Prahova""},{""adm1_code"":2479,""adm1_name"":""Sibiu""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2485,""adm1_name"":""Vilcea""}]",19/09/2005,25/09/2023
50,2001-0288-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Brasov,45.6525105,25.6105654,Heavy rain,,No,No,No,,14270,Km2,,,Obnica River,2001,6,19,2001,6,22,7,3,10800,,10803,,,,,120000,206500,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2448,""adm1_name"":""Arges""},{""adm1_code"":2454,""adm1_name"":""Brasov""},{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2456,""adm1_name"":""Buzau""},{""adm1_code"":2457,""adm1_name"":""Calarasi""},{""adm1_code"":2461,""adm1_name"":""Covasna""},{""adm1_code"":2462,""adm1_name"":""Dimbovita""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2465,""adm1_name"":""Giurgiu""},{""adm1_code"":2466,""adm1_name"":""Gorj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2469,""adm1_name"":""Ialomita""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2473,""adm1_name"":""Mures""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2476,""adm1_name"":""Prahova""},{""adm1_code"":2479,""adm1_name"":""Sibiu""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2485,""adm1_name"":""Vilcea""}]",19/09/2005,25/09/2023
51,2001-0288-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Bucuresti,44.4361414,26.1027202,Heavy rain,,No,No,No,,14270,Km2,,,Obnica River,2001,6,19,2001,6,22,7,3,10800,,10803,,,,,120000,206500,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2448,""adm1_name"":""Arges""},{""adm1_code"":2454,""adm1_name"":""Brasov""},{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2456,""adm1_name"":""Buzau""},{""adm1_code"":2457,""adm1_name"":""Calarasi""},{""adm1_code"":2461,""adm1_name"":""Covasna""},{""adm1_code"":2462,""adm1_name"":""Dimbovita""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2465,""adm1_name"":""Giurgiu""},{""adm1_code"":2466,""adm1_name"":""Gorj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2469,""adm1_name"":""Ialomita""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2473,""adm1_name"":""Mures""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2476,""adm1_name"":""Prahova""},{""adm1_code"":2479,""adm1_name"":""Sibiu""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2485,""adm1_name"":""Vilcea""}]",19/09/2005,25/09/2023
52,2001-0288-ROU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ROU,Romania,Eastern Europe,Europe,Buzau,45.26925815,26.77481728,Heavy rain,,No,No,No,,14270,Km2,,,Obnica River,2001,6,19,2001,6,22,7,3,10800,,10803,,,,,120000,206500,58.11147437,"[{""adm1_code"":2446,""adm1_name"":""Alba""},{""adm1_code"":2448,""adm1_name"":""Arges""},{""adm1_code"":2454,""adm1_name"":""Brasov""},{""adm1_code"":2455,""adm1_name"":""Bucuresti""},{""adm1_code"":2456,""adm1_name"":""Buzau""},{""adm1_code"":2457,""adm1_name"":""Calarasi""},{""adm1_code"":2461,""adm1_name"":""Covasna""},{""adm1_code"":2462,""adm1_name"":""Dimbovita""},{""adm1_code"":2463,""adm1_name"":""Dolj""},{""adm1_code"":2465,""adm1_name"":""Giurgiu""},{""adm1_code"":2466,""adm1_name"":""Gorj""},{""adm1_code"":2467,""adm1_name"":""Harghita""},{""adm1_code"":2469,""adm1_name"":""Ialomita""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""},{""adm1_code"":2473,""adm1_name"":""Mures""},{""adm1_code"":2475,""adm1_name"":""Olt""},{""adm1_code"":2476,""adm1_name"":""Prahova""},{""adm1_code"":2479,""adm1_name"":""Sibiu""},{""adm1_code"":2481,""adm1_name"":""Teleorman""},{""adm1_code"":2485,""adm1_name"":""Vilcea""}]",19/09/2005,25/09/2023
